https://github.com/JetBrains/intellij-community/commit/619a6012da868d0d42d9628460f2264effe9bdba,platform.lang-impl.src.com.intellij.ide.util.gotoByName.ChooseByNameBase,1591,204,1702,111,24,10,215,11,0,0,1702,111,24,10,215,11,0,0,1706,115,12,6,215,11,0,0,1706,115,12,6,215,11,0,0
https://github.com/JetBrains/intellij-community/commit/6905d569a1e39d0d7b1ec5ceee4f0bbe60b85947,python.educational.src.com.jetbrains.edu.courseFormat.Lesson,67,18,70,3,0,0,19,1,0,0,70,3,0,0,19,1,0,0,70,3,0,0,19,1,0,0,70,3,0,0,19,1,0,0
https://github.com/JetBrains/intellij-community/commit/6905d569a1e39d0d7b1ec5ceee4f0bbe60b85947,python.educational.src.com.jetbrains.edu.courseFormat.Task,206,30,209,3,0,0,31,1,0,0,209,3,0,0,31,1,0,0,209,3,0,0,31,1,0,0,209,3,0,0,31,1,0,0
https://github.com/JetBrains/intellij-community/commit/6b90205e9f7bbd1570f600d3812fd3efa1a0597e,platform.lang-impl.src.com.intellij.execution.console.RunIdeConsoleAction,232,29,274,42,0,3,43,14,0,1,274,42,0,3,43,14,0,1,277,45,0,0,43,14,0,1,277,45,0,0,43,14,0,1
https://github.com/JetBrains/intellij-community/commit/7dd55014f9840ce03867bb175cf37a4c151dc806,platform.platform-impl.src.com.intellij.openapi.options.ex.ConfigurableCardPanel,0,1,79,79,72,0,7,6,0,0,79,79,72,0,7,6,0,0,79,79,7,0,7,6,0,0,79,79,7,0,7,6,0,0
https://github.com/JetBrains/intellij-community/commit/7dd55014f9840ce03867bb175cf37a4c151dc806,platform.platform-impl.src.com.intellij.openapi.options.ex.ConfigurableWrapper,269,33,306,37,12,4,36,3,0,0,306,37,12,4,36,3,0,0,309,40,5,1,36,3,0,0,309,40,5,1,36,3,0,0
https://github.com/JetBrains/intellij-community/commit/7ed3f273ab0caf0337c22f0b721d51829bb0c877,python.educational.src.com.jetbrains.edu.stepic.EduStepicConnector,354,68,375,21,52,11,70,2,1,1,375,21,52,11,70,2,1,1,380,26,14,6,70,2,1,1,380,26,14,6,70,2,1,1
https://github.com/JetBrains/intellij-community/commit/8d7a26edd1fedb9505b4f2b4fe57b2d2958b4dd9,platform.vcs-impl.src.com.intellij.openapi.vcs.history.FileHistoryPanelImpl,1727,241,1863,136,14,10,249,8,0,0,1862,135,16,11,249,8,0,0,1862,135,22,11,249,8,0,0,1862,135,22,11,249,8,0,0
https://github.com/JetBrains/intellij-community/commit/97811cf971f7ccf6a5fc5e90a491db2f58d49da1,jps.jps-builders.src.org.jetbrains.jps.cmdline.BuildMain,225,21,281,56,0,3,39,18,0,0,281,56,0,3,39,18,0,0,283,58,0,1,39,18,0,0,283,58,0,1,39,18,0,0
https://github.com/JetBrains/intellij-community/commit/97811cf971f7ccf6a5fc5e90a491db2f58d49da1,jps.standalone-builder.src.org.jetbrains.jps.build.Standalone,183,17,184,1,5,7,18,1,0,0,184,1,5,7,18,1,0,0,188,5,0,3,18,1,0,0,188,5,0,3,18,1,0,0
https://github.com/JetBrains/intellij-community/commit/98ecc4cfd927f388645f6a6bc492c80868b1a11d,plugins.properties.src.com.intellij.lang.properties.create.CreateResourceBundleDialogComponent,425,57,440,15,32,3,60,3,0,0,440,15,32,3,60,3,0,0,442,17,13,1,60,3,0,0,442,17,13,1,60,3,0,0
https://github.com/JetBrains/intellij-community/commit/9fbf6b852bd9766060307aff960fb597d55e24d3,platform.util.src.com.intellij.util.io.CachingEnumerator,22,10,111,89,7,2,13,3,1,1,111,89,7,2,13,3,1,1,107,85,5,6,13,3,1,1,107,85,5,6,13,3,1,1
https://github.com/JetBrains/intellij-community/commit/a9379ee529ed87e28c0736c3c6657dcd6a0680e4,platform.util.src.com.intellij.openapi.util.io.FileUtil,1891,146,1983,92,71,8,149,3,1,1,1983,92,71,8,149,3,1,1,1982,91,43,9,149,3,3,1,1982,91,43,9,149,3,3,1
https://github.com/JetBrains/intellij-community/commit/a9379ee529ed87e28c0736c3c6657dcd6a0680e4,platform.util.testSrc.com.intellij.openapi.util.io.FileUtilHeavyTest,237,33,237,0,183,3,34,1,0,0,237,0,183,3,34,1,0,0,240,3,46,0,34,1,0,0,240,3,46,0,34,1,0,0
https://github.com/JetBrains/intellij-community/commit/a97341973c3b683d62d1422e5404ed5c7ccf45f8,plugins.javaFX.javaFX-CE.testSrc.org.jetbrains.plugins.javaFX.fxml.JavaFXRenameTest,93,12,97,4,6,0,13,1,1,0,97,4,6,0,13,1,1,0,97,4,6,0,13,1,1,0,97,4,6,0,13,1,1,0
https://github.com/JetBrains/intellij-community/commit/a97341973c3b683d62d1422e5404ed5c7ccf45f8,plugins.javaFX.src.org.jetbrains.plugins.javaFX.fxml.refs.FxmlReferencesContributor,125,15,156,31,36,5,20,5,0,0,156,31,37,5,20,5,0,0,158,33,14,3,20,5,0,0,158,33,13,3,20,5,0,0
