url,srcFileName,ignoredMappings,ignoredElements,RMD_TP_raw_abstractMapping,RMD_TP_abstractMapping,RMD_FP_abstractMapping,RMD_FN_abstractMapping,RMD_TP_raw_programElement,RMD_TP_programElement,RMD_FP_programElement,RMD_FN_programElement,GTG_TP_raw_abstractMapping,GTG_TP_abstractMapping,GTG_FP_abstractMapping,GTG_FN_abstractMapping,GTG_TP_raw_programElement,GTG_TP_programElement,GTG_FP_programElement,GTG_FN_programElement,GTS_TP_raw_abstractMapping,GTS_TP_abstractMapping,GTS_FP_abstractMapping,GTS_FN_abstractMapping,GTS_TP_raw_programElement,GTS_TP_programElement,GTS_FP_programElement,GTS_FN_programElement,IJM_T_TP_raw_abstractMapping,IJM_T_TP_abstractMapping,IJM_T_FP_abstractMapping,IJM_T_FN_abstractMapping,IJM_T_TP_raw_programElement,IJM_T_TP_programElement,IJM_T_FP_programElement,IJM_T_FN_programElement,MTD_T_TP_raw_abstractMapping,MTD_T_TP_abstractMapping,MTD_T_FP_abstractMapping,MTD_T_FN_abstractMapping,MTD_T_TP_raw_programElement,MTD_T_TP_programElement,MTD_T_FP_programElement,MTD_T_FN_programElement,GT2_T_TP_raw_abstractMapping,GT2_T_TP_abstractMapping,GT2_T_FP_abstractMapping,GT2_T_FN_abstractMapping,GT2_T_TP_raw_programElement,GT2_T_TP_programElement,GT2_T_FP_programElement,GT2_T_FN_programElement,IAM_T_TP_raw_abstractMapping,IAM_T_TP_abstractMapping,IAM_T_FP_abstractMapping,IAM_T_FN_abstractMapping,IAM_T_TP_raw_programElement,IAM_T_TP_programElement,IAM_T_FP_programElement,IAM_T_FN_programElement,SPN_T_TP_raw_abstractMapping,SPN_T_TP_abstractMapping,SPN_T_FP_abstractMapping,SPN_T_FN_abstractMapping,SPN_T_TP_raw_programElement,SPN_T_TP_programElement,SPN_T_FP_programElement,SPN_T_FN_programElement,SPN_G_T_TP_raw_abstractMapping,SPN_G_T_TP_abstractMapping,SPN_G_T_FP_abstractMapping,SPN_G_T_FN_abstractMapping,SPN_G_T_TP_raw_programElement,SPN_G_T_TP_programElement,SPN_G_T_FP_programElement,SPN_G_T_FN_programElement,SPN_S_T_TP_raw_abstractMapping,SPN_S_T_TP_abstractMapping,SPN_S_T_FP_abstractMapping,SPN_S_T_FN_abstractMapping,SPN_S_T_TP_raw_programElement,SPN_S_T_TP_programElement,SPN_S_T_FP_programElement,SPN_S_T_FN_programElement
https://github.com/fabric8io/fabric8/commit/9e61a71540da58c3208fd2c7737f793c3f81e5ae,fabric8-maven-plugin.src.main.java.io.fabric8.maven.CreateGogsWebhook,0,5,67,67,0,1,7,2,0,0,50,50,21,18,6,1,1,1,44,44,27,24,6,1,1,1,40,40,8,28,7,2,0,0,58,58,19,10,6,1,1,1,42,42,17,26,6,1,1,1,49,49,9,19,7,2,0,0,46,46,16,22,6,1,1,1,52,52,16,16,6,1,1,1,39,39,6,29,6,1,1,1
https://github.com/fabric8io/fabric8/commit/e068eb7f484f24dee285d29b8a910d9019592020,fabric8-maven-plugin.src.main.java.io.fabric8.maven.JsonMojo,965,108,1010,45,0,1,110,2,0,0,996,31,9,15,109,1,1,1,999,34,6,12,109,1,1,1,986,21,18,25,110,2,0,0,990,25,45,21,109,1,1,1,990,25,9,21,109,1,1,1,1007,42,3,4,110,2,0,0,1001,36,9,10,109,1,1,1,987,22,13,24,109,1,1,1,996,31,9,15,109,1,1,1
https://github.com/facebook/buck/commit/6c93f15f502f39dff99ecb01b56dcad7dddb0f0d,src.com.facebook.buck.android.aapt.AaptResourceCollector,32,10,63,31,3,0,13,3,0,0,60,28,1,3,13,3,0,0,60,28,1,3,13,3,0,0,61,29,3,2,13,3,0,0,63,31,9,0,13,3,0,0,51,19,7,12,12,2,1,1,58,26,4,5,13,3,0,0,61,29,5,2,13,3,0,0,58,26,6,5,12,2,1,1,61,29,5,2,13,3,0,0
https://github.com/facebook/buck/commit/6c93f15f502f39dff99ecb01b56dcad7dddb0f0d,test.com.facebook.buck.android.aapt.MiniAaptTest,135,12,160,25,0,0,14,2,0,0,157,22,0,3,14,2,0,0,160,25,0,0,14,2,0,0,160,25,0,0,14,2,0,0,160,25,0,0,14,2,0,0,160,25,0,0,14,2,0,0,160,25,0,0,14,2,0,0,160,25,0,0,14,2,0,0,160,25,0,0,14,2,0,0,160,25,0,0,14,2,0,0
https://github.com/facebook/buck/commit/7e104c3ed4b80ec8e9b72356396f879d1067cc40,src.com.facebook.buck.maven.Resolver,227,30,332,105,0,4,33,3,0,0,282,55,29,54,32,2,0,1,292,65,20,44,32,2,1,1,277,50,7,59,33,3,0,0,286,59,119,50,32,2,1,1,289,62,42,47,32,2,0,1,310,83,12,26,33,3,0,0,293,66,38,43,32,2,1,1,284,57,14,52,32,2,0,1,291,64,22,45,32,2,1,1
https://github.com/facebook/buck/commit/7e104c3ed4b80ec8e9b72356396f879d1067cc40,test.com.facebook.buck.maven.ResolverIntegrationTest,50,12,151,101,0,0,18,6,0,0,134,84,0,17,18,6,0,0,137,87,0,14,18,6,0,0,135,85,0,16,18,6,0,0,136,86,12,15,18,6,0,0,136,86,0,15,18,6,0,0,136,86,0,15,18,6,0,0,137,87,0,14,18,6,0,0,133,83,6,18,18,6,0,0,136,86,0,15,18,6,0,0
https://github.com/facebook/buck/commit/84b7b3974ae8171a4de2f804eb94fcd1d6cd6647,src.com.facebook.buck.java.ReportGenerator,88,16,89,1,0,0,16,0,0,0,89,1,0,0,16,0,0,0,89,1,0,0,16,0,0,0,89,1,0,0,16,0,0,0,89,1,0,0,16,0,0,0,89,1,0,0,16,0,0,0,89,1,0,0,16,0,0,0,88,0,0,1,16,0,0,0,88,0,0,1,16,0,0,0,88,0,0,1,16,0,0,0
https://github.com/facebook/buck/commit/84b7b3974ae8171a4de2f804eb94fcd1d6cd6647,test.com.facebook.buck.util.LicenseCheckTest,43,7,47,4,0,0,9,2,0,0,47,4,0,0,9,2,0,0,47,4,0,0,9,2,0,0,47,4,0,0,9,2,0,0,47,4,0,0,9,2,0,0,47,4,0,0,9,2,0,0,47,4,0,0,9,2,0,0,47,4,0,0,9,2,0,0,47,4,0,0,9,2,0,0,47,4,0,0,9,2,0,0
https://github.com/facebook/buck/commit/a1525ac9a0bb8f727167a8be94c81a3415128ef4,src.com.facebook.buck.cxx.DebugPathSanitizer,96,16,130,34,0,0,19,3,0,0,123,27,9,7,18,2,1,1,122,26,9,8,18,2,1,1,126,30,2,4,19,3,0,0,124,28,26,6,18,2,1,1,122,26,7,8,18,2,1,1,128,32,4,2,19,3,0,0,123,27,6,7,18,2,1,1,123,27,6,7,18,2,1,1,121,25,6,9,18,2,1,1
https://github.com/facebook/buck/commit/ecd0ad5ab99b8d14f28881cf4f49ec01f2221776,src.com.facebook.buck.cxx.CxxSourceRuleFactory,297,44,344,47,0,4,47,3,0,0,339,42,16,9,47,3,0,0,338,41,8,10,47,3,0,0,341,44,18,7,47,3,0,0,332,35,114,16,47,3,0,0,338,41,33,10,47,3,0,0,341,44,7,7,47,3,0,0,339,42,6,9,47,3,0,0,343,46,12,5,47,3,0,0,339,42,6,9,47,3,0,0
https://github.com/facebook/buck/commit/f26d234e8d3458f34454583c22e3bd5f4b2a5da8,src.com.facebook.buck.android.AdbHelper,575,56,645,70,1,1,58,2,0,0,639,64,4,7,58,2,0,0,643,68,2,3,58,2,0,0,637,62,0,9,58,2,0,0,640,65,10,6,58,2,0,0,642,67,1,4,58,2,0,0,641,66,4,5,58,2,0,0,644,69,2,2,58,2,0,0,644,69,2,2,58,2,0,0,644,69,2,2,58,2,0,0
https://github.com/geoserver/geoserver/commit/07c26a3a1dd6fcc2494c2d755ee5a2753e0df87c,src.wfs.src.test.java.org.geoserver.wfs.xml.PropertyRule,48,10,52,4,0,0,11,1,0,0,52,4,0,0,11,1,0,0,52,4,0,0,11,1,0,0,52,4,0,0,11,1,0,0,52,4,0,0,11,1,0,0,52,4,0,0,11,1,0,0,52,4,0,0,11,1,0,0,51,3,0,1,11,1,0,0,51,3,0,1,11,1,0,0,51,3,0,1,11,1,0,0
https://github.com/geoserver/geoserver/commit/07c26a3a1dd6fcc2494c2d755ee5a2753e0df87c,src.wfs.src.test.java.org.geoserver.wfs.xml.WFSURIHandlerTest,117,16,117,0,0,0,16,0,0,0,117,0,0,0,16,0,0,0,117,0,0,0,16,0,0,0,117,0,0,0,16,0,0,0,117,0,0,0,16,0,0,0,117,0,0,0,16,0,0,0,117,0,0,0,16,0,0,0,117,0,0,0,16,0,0,0,117,0,0,0,16,0,0,0,117,0,0,0,16,0,0,0
https://github.com/glyptodon/guacamole-client/commit/ce1f3d07976de31aed8f8189ec5e1a6453f4b580,extensions.guacamole-auth-jdbc.modules.guacamole-auth-jdbc-base.src.main.java.org.glyptodon.guacamole.auth.jdbc.user.UserContextService,0,2,17,17,0,0,4,2,0,0,17,17,0,0,4,2,0,0,17,17,0,0,4,2,0,0,15,15,2,2,4,2,0,0,17,17,0,0,4,2,0,0,16,16,2,1,4,2,0,0,17,17,0,0,4,2,0,0,17,17,0,0,4,2,0,0,17,17,0,0,4,2,0,0,17,17,0,0,4,2,0,0
https://github.com/glyptodon/guacamole-client/commit/ce1f3d07976de31aed8f8189ec5e1a6453f4b580,extensions.guacamole-auth-jdbc.modules.guacamole-auth-jdbc-base.src.main.java.org.glyptodon.guacamole.auth.jdbc.user.UserService,109,15,128,19,1,1,17,2,0,0,128,19,0,1,17,2,0,0,129,20,0,0,17,2,0,0,127,18,2,2,17,2,0,0,126,17,5,3,17,2,0,0,126,17,3,3,17,2,0,0,128,19,1,1,17,2,0,0,128,19,1,1,17,2,0,0,127,18,1,2,17,2,0,0,128,19,1,1,17,2,0,0
https://github.com/go-lang-plugin-org/go-lang-idea-plugin/commit/0b93231025f51c7ec62fd8588985c5dc807854e4,src.com.goide.actions.fmt.GoExternalToolsAction,52,5,74,22,0,0,7,2,0,0,64,12,9,10,6,1,1,1,64,12,9,10,6,1,1,1,73,21,1,1,7,2,0,0,73,21,2,1,6,1,1,1,64,12,9,10,6,1,1,1,74,22,0,0,7,2,0,0,65,13,9,9,6,1,1,1,64,12,9,10,6,1,1,1,64,12,9,10,6,1,1,1
https://github.com/go-lang-plugin-org/go-lang-idea-plugin/commit/0b93231025f51c7ec62fd8588985c5dc807854e4,src.com.goide.actions.fmt.GoFmtCheckinFactory,51,8,81,30,0,0,11,3,0,0,81,30,0,0,11,3,0,0,81,30,0,0,11,3,0,0,81,30,4,0,11,3,0,0,81,30,4,0,11,3,0,0,81,30,4,0,11,3,0,0,81,30,0,0,11,3,0,0,81,30,5,0,11,3,0,0,81,30,5,0,11,3,0,0,81,30,5,0,11,3,0,0
https://github.com/google/auto/commit/8fc60d81fe0e46e7e5c96e71d4a93fcadc6bde4f,common.src.main.java.com.google.auto.common.BasicAnnotationProcessor,115,21,204,89,0,0,23,2,0,0,192,77,5,12,22,1,1,1,194,79,6,10,22,1,1,1,168,53,12,36,23,2,0,0,196,81,29,8,22,1,1,1,192,77,7,12,22,1,1,1,200,85,1,4,23,2,0,0,198,83,5,6,22,1,1,1,199,84,5,5,22,1,1,1,196,81,5,8,22,1,1,1
https://github.com/google/closure-compiler/commit/5a853a60f93e09c446d458673bc7a2f6bb26742c,src.com.google.javascript.jscomp.JsdocToEs6TypedConverter,57,4,74,17,0,0,6,2,0,0,74,17,1,0,6,2,0,0,74,17,1,0,6,2,0,0,74,17,1,0,6,2,0,0,74,17,2,0,5,1,1,1,74,17,1,0,6,2,0,0,74,17,0,0,6,2,0,0,74,17,0,0,6,2,0,0,74,17,0,0,6,2,0,0,74,17,0,0,6,2,0,0
https://github.com/google/closure-compiler/commit/5a853a60f93e09c446d458673bc7a2f6bb26742c,test.com.google.javascript.jscomp.JsdocToEs6TypedConverterTest,76,12,81,5,0,0,13,1,0,0,81,5,0,0,13,1,0,0,81,5,0,0,13,1,0,0,81,5,0,0,13,1,0,0,81,5,0,0,13,1,0,0,81,5,0,0,13,1,0,0,81,5,0,0,13,1,0,0,81,5,0,0,13,1,0,0,81,5,0,0,13,1,0,0,81,5,0,0,13,1,0,0
https://github.com/google/guava/commit/5bab9e837cf273250aa26702204f139fdcfd9e7a,guava-tests.test.com.google.common.collect.HashBiMapTest,81,7,96,15,0,0,9,2,0,0,96,15,0,0,9,2,0,0,96,15,0,0,9,2,0,0,96,15,7,0,9,2,0,0,96,15,7,0,9,2,0,0,96,15,7,0,9,2,0,0,96,15,0,0,9,2,0,0,96,15,7,0,9,2,0,0,96,15,7,0,9,2,0,0,96,15,7,0,9,2,0,0
https://github.com/google/guava/commit/5bab9e837cf273250aa26702204f139fdcfd9e7a,guava.src.com.google.common.collect.HashBiMap,326,64,634,308,1,5,94,30,0,0,620,294,13,19,93,29,1,1,619,293,8,20,93,29,1,1,623,297,12,16,94,30,0,0,603,277,208,36,94,30,0,0,619,293,20,20,93,29,1,1,626,300,14,13,94,30,0,0,627,301,22,12,93,29,1,1,623,297,14,16,93,29,1,1,623,297,9,16,93,29,1,1
https://github.com/google/truth/commit/1768840bf1e69892fd2a23776817f620edfed536,core.src.test.java.com.google.common.truth.IterableTest,88,12,839,751,0,0,88,76,0,0,626,538,236,213,68,56,14,20,637,549,235,202,72,60,14,16,830,742,16,9,88,76,1,0,703,615,705,136,64,52,19,24,439,351,52,400,42,30,0,46,839,751,0,0,88,76,0,0,833,745,20,6,88,76,0,0,555,467,24,284,49,37,0,39,662,574,12,177,62,50,0,26
https://github.com/google/truth/commit/200f1577d238a6d3fbcf99cb2a2585b2071214a6,core.src.main.java.com.google.common.truth.IterableSubject,344,36,362,18,0,0,39,3,0,0,348,4,11,14,37,1,2,2,351,7,11,11,37,1,2,2,360,16,3,2,39,3,0,0,354,10,12,8,39,3,0,0,351,7,11,11,37,1,2,2,360,16,3,2,39,3,0,0,351,7,11,11,37,1,2,2,351,7,11,11,37,1,2,2,351,7,11,11,37,1,2,2
https://github.com/google/truth/commit/200f1577d238a6d3fbcf99cb2a2585b2071214a6,core.src.test.java.com.google.common.truth.ListTest,85,14,158,73,0,0,21,7,0,0,158,73,0,0,21,7,0,0,158,73,0,0,21,7,0,0,158,73,0,0,21,7,0,0,158,73,0,0,21,7,0,0,158,73,0,0,21,7,0,0,158,73,0,0,21,7,0,0,158,73,0,0,21,7,0,0,158,73,0,0,21,7,0,0,158,73,0,0,21,7,0,0
https://github.com/gradle/gradle/commit/3a7ccf5a252077332b9505acb22f190745f726f7,subprojects.platform-play.src.main.java.org.gradle.play.plugins.PlayApplicationPlugin,359,38,400,41,1,1,42,4,0,0,393,34,3,8,42,4,0,0,399,40,3,2,42,4,0,0,399,40,5,2,42,4,0,0,394,35,15,7,40,2,1,2,399,40,7,2,42,4,0,0,400,41,3,1,42,4,0,0,399,40,6,2,42,4,0,0,397,38,4,4,42,4,0,0,399,40,5,2,42,4,0,0
https://github.com/gradle/gradle/commit/3a7ccf5a252077332b9505acb22f190745f726f7,subprojects.platform-play.src.main.java.org.gradle.play.tasks.PlayRun,85,22,117,32,0,0,24,2,0,0,116,31,10,1,24,2,0,0,116,31,3,1,24,2,0,0,115,30,8,2,24,2,2,0,116,31,18,1,24,2,1,0,115,30,5,2,24,2,0,0,115,30,3,2,24,2,0,0,116,31,5,1,24,2,0,0,115,30,7,2,24,2,2,0,115,30,1,2,24,2,0,0
https://github.com/gradle/gradle/commit/681dc6346ce3cf5be5c5985faad120a18949cee0,subprojects.platform-native.src.main.groovy.org.gradle.nativeplatform.toolchain.internal.gcc.AbstractGccCompatibleToolChain,224,36,249,25,0,0,38,2,0,0,240,16,5,9,37,1,1,1,244,20,5,5,37,1,1,1,249,25,1,0,38,2,0,0,247,23,7,2,37,1,1,1,244,20,5,5,37,1,1,1,249,25,0,0,38,2,0,0,245,21,5,4,37,1,1,1,245,21,5,4,37,1,1,1,245,21,5,4,37,1,1,1
https://github.com/gradle/gradle/commit/b1fb1192daa1647b0bd525600dd41063765eca70,subprojects.test-kit-functional.src.main.java.org.gradle.testkit.functional.GradleRunner,17,3,58,41,0,0,13,10,0,0,58,41,0,0,13,10,0,0,58,41,0,0,13,10,0,0,58,41,0,0,13,10,0,0,45,28,19,13,11,8,1,2,58,41,0,0,13,10,0,0,58,41,0,0,13,10,0,0,42,25,14,16,9,6,2,4,54,37,2,4,12,9,0,1,40,23,2,18,7,4,0,6
https://github.com/gradle/gradle/commit/b1fb1192daa1647b0bd525600dd41063765eca70,subprojects.test-kit-functional.src.main.java.org.gradle.testkit.functional.internal.DefaultGradleRunner,85,9,89,4,0,0,10,1,0,0,89,4,0,0,10,1,0,0,89,4,0,0,10,1,0,0,89,4,0,0,10,1,0,0,89,4,0,0,10,1,0,0,89,4,0,0,10,1,0,0,89,4,0,0,10,1,0,0,89,4,0,0,10,1,0,0,89,4,0,0,10,1,0,0,89,4,0,0,10,1,0,0
https://github.com/gradle/gradle/commit/f394599bf1423be0be2d5822ed7f1271d2841225,subprojects.platform-jvm.src.main.java.org.gradle.jvm.plugins.JarBinaryRules,26,3,27,1,0,0,3,0,0,0,27,1,0,0,3,0,0,0,27,1,0,0,3,0,0,0,27,1,0,0,3,0,0,0,27,1,0,0,3,0,0,0,27,1,0,0,3,0,0,0,27,1,0,0,3,0,0,0,26,0,0,1,3,0,0,0,26,0,0,1,3,0,0,0,26,0,0,1,3,0,0,0
https://github.com/greenrobot/greenDAO/commit/d6d9dd4365387816fda6987a4ad9b679c27e72a3,DaoCore.src.de.greenrobot.dao.PropertyConverter,9,3,10,1,0,0,3,0,0,0,10,1,0,0,3,0,0,0,10,1,0,0,3,0,0,0,10,1,0,0,3,0,0,0,10,1,0,0,3,0,0,0,10,1,0,0,3,0,0,0,10,1,0,0,3,0,0,0,9,0,0,1,3,0,0,0,9,0,0,1,3,0,0,0,9,0,0,1,3,0,0,0
https://github.com/greenrobot/greenDAO/commit/d6d9dd4365387816fda6987a4ad9b679c27e72a3,DaoTest.src.de.greenrobot.daotest.customtype.MyTimestampConverter,19,3,20,1,0,0,3,0,0,0,20,1,0,0,3,0,0,0,20,1,0,0,3,0,0,0,20,1,0,0,3,0,0,0,20,1,0,0,3,0,0,0,20,1,0,0,3,0,0,0,20,1,0,0,3,0,0,0,19,0,0,1,3,0,0,0,19,0,0,1,3,0,0,0,19,0,0,1,3,0,0,0
https://github.com/gwtproject/gwt/commit/e0dda9f61b7c409944c4734edf75b108e0288f59,user.super.com.google.gwt.emul.java.security.MessageDigest,91,13,96,5,0,0,14,1,0,0,96,5,1,0,14,1,0,0,96,5,1,0,14,1,0,0,96,5,1,0,14,1,0,0,96,5,1,0,14,1,0,0,96,5,1,0,14,1,0,0,96,5,1,0,14,1,0,0,96,5,0,0,14,1,0,0,96,5,0,0,14,1,0,0,96,5,0,0,14,1,0,0
https://github.com/hibernate/hibernate-orm/commit/0b6ea757e34a63b1421b77ed5fbb61398377aab1,hibernate-entitymanager.src.test.java.org.hibernate.jpa.test.callbacks.CallbacksTest,208,9,219,11,0,0,11,2,0,0,216,8,0,3,11,2,0,0,219,11,0,0,11,2,0,0,219,11,0,0,11,2,0,0,219,11,2,0,11,2,0,0,219,11,0,0,11,2,0,0,219,11,0,0,11,2,0,0,219,11,7,0,11,2,0,0,219,11,7,0,11,2,0,0,219,11,7,0,11,2,0,0
https://github.com/hibernate/hibernate-orm/commit/0b6ea757e34a63b1421b77ed5fbb61398377aab1,hibernate-entitymanager.src.test.java.org.hibernate.jpa.test.callbacks.EntityWithLazyProperty,56,15,57,1,0,0,15,0,0,0,57,1,0,0,15,0,0,0,57,1,0,0,15,0,0,0,57,1,0,0,15,0,0,0,57,1,0,0,15,0,0,0,57,1,0,0,15,0,0,0,57,1,0,0,15,0,0,0,56,0,0,1,15,0,0,0,56,0,0,1,15,0,0,0,56,0,0,1,15,0,0,0
https://github.com/hibernate/hibernate-orm/commit/2b89553db5081fe4e55b7b34d636d0ea2acf71c5,hibernate-core.src.main.java.org.hibernate.boot.model.source.internal.annotations.AnnotationMetadataSourceProcessorImpl,183,32,236,53,0,0,34,2,0,0,218,35,8,18,34,2,0,0,225,42,3,11,34,2,0,0,220,37,2,16,34,2,0,0,221,38,26,15,33,1,1,1,222,39,9,14,34,2,0,0,227,44,2,9,34,2,0,0,225,42,10,11,34,2,0,0,225,42,11,11,34,2,0,0,225,42,7,11,34,2,0,0
https://github.com/hibernate/hibernate-orm/commit/2b89553db5081fe4e55b7b34d636d0ea2acf71c5,hibernate-core.src.test.java.org.hibernate.test.annotations.entitynonentity.EntityNonEntityTest,27,1,37,10,0,0,3,2,0,0,37,10,0,0,3,2,0,0,37,10,0,0,3,2,0,0,37,10,0,0,3,2,0,0,37,10,0,0,3,2,0,0,37,10,0,0,3,2,0,0,37,10,0,0,3,2,0,0,37,10,3,0,3,2,0,0,37,10,3,0,3,2,0,0,37,10,3,0,3,2,0,0
https://github.com/hierynomus/sshj/commit/7c26ac669a4e17ca1d2319a5049a56424fd33104,src.itest.java.nl.javadude.sshj.connection.channel.ChannelCloseEofTest,14,3,33,19,0,0,5,2,0,0,33,19,0,0,5,2,0,0,32,18,1,1,5,2,0,0,33,19,0,0,5,2,0,0,33,19,0,0,5,2,0,0,33,19,0,0,5,2,0,0,33,19,0,0,5,2,0,0,30,16,1,3,5,2,0,0,31,17,2,2,5,2,0,0,31,17,2,2,5,2,0,0
https://github.com/iNPUTmice/Conversations/commit/e6cb12dfe414497b4317820497985c110cb81864,src.main.java.eu.siacs.conversations.ui.adapter.MessageAdapter,360,44,571,211,0,0,49,5,0,0,558,198,10,13,48,4,0,1,561,201,14,10,48,4,1,1,568,208,0,3,49,5,0,0,559,199,29,12,48,4,1,1,564,204,11,7,48,4,0,1,567,207,4,4,49,5,0,0,563,203,10,8,48,4,1,1,563,203,11,8,48,4,1,1,562,202,10,9,48,4,1,1
https://github.com/infinispan/infinispan/commit/03573a655bcbb77f7a76d8e22d851cc22796b4f8,core.src.main.java.org.infinispan.notifications.cachelistener.CacheNotifierImpl,1231,140,1298,67,1,0,144,4,0,0,1290,59,3,8,144,4,0,0,1293,62,2,5,144,4,0,0,1295,64,1,3,144,4,0,0,1292,61,21,6,144,4,0,0,1295,64,2,3,144,4,0,0,1295,64,1,3,144,4,0,0,1296,65,0,2,144,4,0,0,1296,65,1,2,144,4,0,0,1296,65,0,2,144,4,0,0
https://github.com/infinispan/infinispan/commit/03573a655bcbb77f7a76d8e22d851cc22796b4f8,core.src.test.java.org.infinispan.statetransfer.DataRehashedEventTest,30,8,101,71,0,0,11,3,0,0,100,70,0,1,10,2,0,1,101,71,0,0,11,3,0,0,99,69,0,2,11,3,0,0,100,70,2,1,9,1,1,2,101,71,0,0,11,3,0,0,101,71,0,0,11,3,0,0,101,71,1,0,11,3,0,0,100,70,1,1,10,2,0,1,101,71,1,0,11,3,0,0
https://github.com/jOOQ/jOOQ/commit/227254cf769f3e821ed1b2ef2d88c4ec6b20adea,jOOQ.src.main.java.org.jooq.Result,1558,205,1570,12,0,0,209,4,0,0,1558,0,9,12,206,1,3,3,1561,3,9,9,206,1,3,3,1570,12,0,0,209,4,0,0,1567,9,12,3,206,1,3,3,1561,3,9,9,206,1,3,3,1570,12,0,0,209,4,0,0,1570,12,0,0,209,4,0,0,1570,12,0,0,209,4,0,0,1570,12,0,0,209,4,0,0
https://github.com/jOOQ/jOOQ/commit/227254cf769f3e821ed1b2ef2d88c4ec6b20adea,jOOQ.src.main.java.org.jooq.impl.ResultImpl,3171,256,3277,106,0,0,266,10,0,0,3213,42,46,64,257,1,6,9,3220,49,58,57,258,2,8,8,3264,93,14,13,266,10,0,0,3221,50,120,56,257,1,9,9,3224,53,69,53,259,3,7,7,3273,102,8,4,266,10,0,0,3209,38,83,68,257,1,9,9,3207,36,58,70,257,1,5,9,3208,37,77,69,257,1,9,9
https://github.com/jOOQ/jOOQ/commit/58a4e74d28073e7c6f15d1f225ac1c2fd9aa4357,jOOQ.src.main.java.org.jooq.tools.Convert,209,21,698,489,0,0,26,5,0,0,657,448,12,41,26,5,0,0,664,455,13,34,26,5,0,0,648,439,10,50,26,5,0,0,645,436,100,53,25,4,1,1,665,456,12,33,26,5,0,0,668,459,14,30,26,5,0,0,669,460,11,29,26,5,0,0,666,457,10,32,26,5,0,0,667,458,6,31,26,5,0,0
https://github.com/jOOQ/jOOQ/commit/58a4e74d28073e7c6f15d1f225ac1c2fd9aa4357,jOOQ.src.test.java.org.jooq.test.ConvertAllTest,398,19,437,39,0,0,21,2,0,0,434,36,0,3,21,2,0,0,437,39,0,0,21,2,0,0,437,39,0,0,21,2,0,0,437,39,0,0,21,2,0,0,437,39,0,0,21,2,0,0,437,39,0,0,21,2,0,0,437,39,0,0,21,2,0,0,436,38,0,1,21,2,0,0,437,39,0,0,21,2,0,0
https://github.com/jayway/rest-assured/commit/7cac88b9a28efc05bdc60e585e3291862ffc9da1,examples.rest-assured-itest-java.src.test.java.com.jayway.restassured.itest.java.SSLITest,214,22,218,4,0,0,23,1,0,0,215,1,0,3,23,1,0,0,218,4,0,0,23,1,0,0,218,4,0,0,23,1,0,0,218,4,0,0,23,1,0,0,218,4,0,0,23,1,0,0,218,4,0,0,23,1,0,0,218,4,0,0,23,1,0,0,218,4,0,0,23,1,0,0,218,4,0,0,23,1,0,0
https://github.com/jayway/rest-assured/commit/7cac88b9a28efc05bdc60e585e3291862ffc9da1,examples.rest-assured-itest-java.src.test.java.com.jayway.restassured.itest.java.SpecificationBuilderITest,270,28,274,4,0,0,29,1,0,0,271,1,0,3,29,1,0,0,274,4,0,0,29,1,0,0,274,4,0,0,29,1,0,0,274,4,0,0,29,1,0,0,274,4,0,0,29,1,0,0,274,4,0,0,29,1,0,0,274,4,0,0,29,1,0,0,273,3,0,1,29,1,0,0,274,4,0,0,29,1,0,0
https://github.com/jboss-developer/jboss-eap-quickstarts/commit/983e0e0e22ab5bd2c6ea44235518057ea45dcca9,helloworld-html5.src.main.java.org.jboss.as.quickstarts.poh5helloworld.HelloService,8,2,9,1,0,0,2,0,0,0,9,1,0,0,2,0,0,0,9,1,0,0,2,0,0,0,9,1,0,0,2,0,0,0,9,1,0,0,2,0,0,0,9,1,0,0,2,0,0,0,9,1,0,0,2,0,0,0,8,0,0,1,2,0,0,0,8,0,0,1,2,0,0,0,8,0,0,1,2,0,0,0
https://github.com/jboss-developer/jboss-eap-quickstarts/commit/983e0e0e22ab5bd2c6ea44235518057ea45dcca9,helloworld-html5.src.main.java.org.jboss.as.quickstarts.poh5helloworld.HelloWorld,24,4,25,1,0,0,4,0,0,0,25,1,0,0,4,0,0,0,25,1,0,0,4,0,0,0,25,1,0,0,4,0,0,0,25,1,0,0,4,0,0,0,25,1,0,0,4,0,0,0,25,1,0,0,4,0,0,0,24,0,0,1,4,0,0,0,24,0,0,1,4,0,0,0,24,0,0,1,4,0,0,0
https://github.com/jline/jline2/commit/80d3ffb5aafa90992385c17e8338c2cc5def3cec,src.main.java.jline.console.ConsoleReader,2802,201,2831,29,0,0,204,3,0,0,2814,12,9,17,202,1,1,2,2818,16,13,13,202,1,2,2,2824,22,1,7,204,3,0,0,2826,24,17,5,202,1,2,2,2818,16,15,13,202,1,2,2,2831,29,0,0,204,3,0,0,2818,16,15,13,202,1,2,2,2818,16,15,13,202,1,2,2,2818,16,15,13,202,1,2,2
