url,RMD,GTG,GTS,IJM,MTD,GT2
https://github.com/spring-projects/spring-framework/commit/dd4bc630c3de70204081ab196945d6b55ab03beb,10.00,942.00,5.00,36.00,22.00,20.00
https://github.com/spring-projects/spring-hateoas/commit/8bdc57ba8975d851fe91edc908761aacea624766,30.00,66.00,2.00,3.00,6.00,6.00
https://github.com/spring-projects/spring-integration/commit/247232bdde24b81814a82100743f77d881aaf06b,80.00,369.00,14.00,129.00,138.00,59.00
https://github.com/spring-projects/spring-security/commit/fcc9a34356817d93c24b5ccf3107ec234a28b136,26.00,211.00,4.00,5.00,32.00,71.00
https://github.com/square/javapoet/commit/5a37c2aa596377cb4c9b6f916614407fd0a7d3db,56.00,399.00,6.00,13.00,18.00,34.00
https://github.com/structr/structr/commit/6c59050b8b03adf6d8043f3fb7add0496f447edf,17.00,748.00,4.00,9.00,34.00,22.00
https://github.com/wicketstuff/core/commit/8ea46f48063c38473c12ca7c114106ca910b6e74,14.00,266.00,4.00,11.00,13.00,22.00
https://github.com/wildfly/wildfly/commit/37d842bfed9779e662321a5ee43c36b058386843,16.00,712.00,5.00,19.00,28.00,32.00
https://github.com/wildfly/wildfly/commit/d7675fb0b19d3d22978e79954f441eeefd74a3b2,85.00,177.00,4.00,18.00,24.00,26.00
https://github.com/wordpress-mobile/WordPress-Android/commit/2252ed3754bff8c39db48d172ac76ac5a4e15359,56.00,298.00,17.00,29.00,395.00,102.00
https://github.com/wordpress-mobile/WordPress-Android/commit/3b95d10985776fb7b710089ff71074fd2bf860ee,28.00,51.00,5.00,11.00,51.00,17.00
https://github.com/wordpress-mobile/WordPress-Android/commit/f8d5cf01f123a1d0a65857aa2db0571fe9cd1911,23.00,13.00,6.00,12.00,52.00,17.00
https://github.com/xetorthio/jedis/commit/d4b4aecbc69bbd04ba87c4e32a52cff3d129906a,4.00,128.00,2.00,4.00,6.00,4.00
https://github.com/zeromq/jeromq/commit/02d3fa171d02c9d82c7bdcaeb739f47d0c0006a0,42.00,119.00,12.00,26.00,150.00,25.00
