https://github.com/MovingBlocks/Terasology/commit/dbd2d5048ae5e30fec98ddd969b6c1e91183fb65,engine.src.main.java.org.terasology.engine.modes.loadProcesses.InitialiseRemoteWorld,19,5,54,35,0,0,7,2,0,0,54,35,0,0,7,2,0,0,54,35,0,0,7,2,0,0
https://github.com/MovingBlocks/Terasology/commit/dbd2d5048ae5e30fec98ddd969b6c1e91183fb65,engine.src.main.java.org.terasology.world.chunks.remoteChunkProvider.RemoteChunkProvider,324,45,342,18,0,0,51,6,0,0,339,15,2,3,49,4,0,2,342,18,2,0,49,4,0,2
https://github.com/Netflix/eureka/commit/1cacbe2ad700275bc575234ff2b32ee0d6493817,eureka-client.src.main.java.com.netflix.discovery.StatusChangeEvent,28,7,31,3,0,0,8,1,0,0,31,3,0,0,8,1,0,0,31,3,0,0,8,1,0,0
https://github.com/Netflix/eureka/commit/1cacbe2ad700275bc575234ff2b32ee0d6493817,eureka-client.src.main.java.com.netflix.discovery.DiscoveryClient,1358,122,1379,21,0,0,125,3,0,0,1369,11,2,10,124,2,0,1,1376,18,1,3,125,3,0,0
https://github.com/Netflix/eureka/commit/f6212a7e474f812f31ddbce6d4f7a7a0d498b751,eureka-client.src.main.java.com.netflix.discovery.DiscoveryClient,1301,120,1367,66,0,0,123,3,0,0,1361,60,4,6,123,3,0,0,1364,63,4,3,123,3,0,0
https://github.com/SonarSource/sonarqube/commit/0d9fcaa4415ee996e423a97cfe0d965586ca59a5,sonar-batch.src.main.java.org.sonar.batch.bootstrapper.Batch,138,28,164,26,0,0,31,3,0,0,157,19,7,7,30,2,1,1,158,20,4,6,30,2,1,1
https://github.com/SonarSource/sonarqube/commit/7668c875dfa7240b1ec08eb60b42107bae1b4cd3,server.sonar-server.src.test.java.org.sonar.server.computation.step.PersistComponentsStepTest,308,21,396,88,0,1,25,4,0,0,390,82,1,7,25,4,0,0,396,88,0,1,25,4,0,0
https://github.com/SonarSource/sonarqube/commit/7668c875dfa7240b1ec08eb60b42107bae1b4cd3,server.sonar-server.src.main.java.org.sonar.server.computation.step.PersistComponentsStep,238,22,270,32,0,0,28,6,0,0,267,29,0,3,28,6,0,0,270,32,0,0,28,6,0,0
https://github.com/SonarSource/sonarqube/commit/c55a8c3761e9aae9f375d312c14b1bbb9ee9c0fa,server.sonar-server.src.test.java.org.sonar.server.computation.step.PersistComponentsStepTest,308,21,396,88,0,1,25,4,0,0,393,85,1,4,25,4,0,0,396,88,0,1,25,4,0,0
https://github.com/SonarSource/sonarqube/commit/c55a8c3761e9aae9f375d312c14b1bbb9ee9c0fa,server.sonar-server.src.main.java.org.sonar.server.computation.step.PersistComponentsStep,238,22,270,32,0,0,28,6,0,0,267,29,0,3,28,6,0,0,270,32,0,0,28,6,0,0
https://github.com/VoltDB/voltdb/commit/c1359c843bd03a694f846c8140e24ed646bbb913,tests.frontend.org.voltdb.TestAdhocCreateDropIndex,0,0,152,152,10,4,3,3,0,0,133,133,42,23,3,3,0,0,122,122,18,34,3,3,0,0
https://github.com/VoltDB/voltdb/commit/c9b2006381301c99b66c50c4b31f329caac06137,src.frontend.org.voltdb.utils.PBDRegularSegment,308,35,349,41,0,2,38,3,0,0,342,34,6,9,37,2,1,1,339,31,6,12,37,2,1,1
https://github.com/VoltDB/voltdb/commit/c9b2006381301c99b66c50c4b31f329caac06137,src.frontend.org.voltdb.utils.PBDMMapSegment,242,32,298,56,0,0,36,4,0,0,287,45,10,11,35,3,1,1,290,48,9,8,35,3,1,1
https://github.com/VoltDB/voltdb/commit/cfc54e8afa7ee7d5376525a84559e90b21487ccf,src.frontend.org.voltdb.importclient.kafka.KafkaStreamImporter,309,66,709,400,3,1,76,10,0,0,624,315,53,86,75,9,0,1,622,313,49,88,75,9,0,1
https://github.com/VoltDB/voltdb/commit/d47e58f9bbce9a816378e8a7930c1de67a864c29,src.frontend.org.voltdb.ImportHandler,124,22,140,16,0,0,24,2,0,0,133,9,7,7,23,1,1,1,133,9,7,7,23,1,1,1
https://github.com/VoltDB/voltdb/commit/d47e58f9bbce9a816378e8a7930c1de67a864c29,src.frontend.org.voltdb.InternalConnectionHandler,23,9,97,74,0,0,11,2,0,0,97,74,0,0,11,2,0,0,96,73,1,1,11,2,0,0
https://github.com/WhisperSystems/Signal-Android/commit/f0b2cc559026871c1b4d8e008666afb590553004,src.org.thoughtcrime.securesms.notifications.NotificationState,51,10,75,24,0,0,12,2,0,0,65,14,9,10,11,1,1,1,65,14,9,10,11,1,1,1
https://github.com/WhisperSystems/Signal-Android/commit/f0b2cc559026871c1b4d8e008666afb590553004,src.org.thoughtcrime.securesms.notifications.MessageNotifier,365,24,428,63,0,0,26,2,0,0,424,59,2,4,26,2,0,0,427,62,5,1,26,2,0,0
https://github.com/abarisain/dmix/commit/885771d57c97bd2dd48951e8aeaaa87ceb87532b,MPDroid.src.main.java.com.namelessdev.mpdroid.widgets.WidgetHelperService,9,5,33,24,0,0,8,3,0,0,31,22,4,2,7,2,0,1,32,23,1,1,7,2,0,1
https://github.com/apache/camel/commit/ab1d1dd78fe53edb50c4ede447e4ac5a55ee2ac9,components.camel-sjms.src.main.java.org.apache.camel.component.sjms.jms.JmsMessageHelper,432,17,529,97,0,0,20,3,0,0,517,85,3,12,19,2,0,1,522,90,7,7,19,2,1,1
https://github.com/apache/camel/commit/ab1d1dd78fe53edb50c4ede447e4ac5a55ee2ac9,components.camel-sjms.src.main.java.org.apache.camel.component.sjms.consumer.AbstractMessageHandler,85,24,138,53,0,0,27,3,0,0,138,53,0,0,27,3,0,0,138,53,0,0,27,3,0,0
https://github.com/apache/camel/commit/cb0935e3af05b333b5c85a4fb3b1846836218f11,components.camel-quartz2.src.main.java.org.apache.camel.component.quartz2.QuartzComponent,284,36,335,51,0,0,39,3,0,0,332,48,0,3,39,3,0,0,335,51,0,0,39,3,0,0
https://github.com/apache/cassandra/commit/1a2c1bcdc7267abec9b19d77726aedbb045d79a8,test.unit.org.apache.cassandra.db.compaction.CompactionsCQLTest,0,0,12,12,19,1,1,1,1,0,13,13,21,0,1,1,1,0,12,12,16,1,1,1,1,0
https://github.com/apache/cassandra/commit/2b0a8f6bdac621badabcb9921c077260f2470c26,test.unit.org.apache.cassandra.db.PartitionTest,79,9,100,21,0,0,11,2,0,0,97,18,0,3,11,2,0,0,97,18,1,3,11,2,0,0
https://github.com/apache/cassandra/commit/2b0a8f6bdac621badabcb9921c077260f2470c26,src.java.org.apache.cassandra.db.RowUpdateBuilder,322,45,365,43,0,0,49,4,0,0,353,31,9,12,48,3,1,1,354,32,14,11,48,3,1,1
https://github.com/apache/cassandra/commit/4fcd7d4d366d001cf5f1f7d926c608c902e3f0af,test.unit.org.apache.cassandra.locator.DynamicEndpointSnitchTest,49,2,81,32,0,0,12,10,0,0,52,3,0,29,3,1,0,9,52,3,0,29,3,1,0,9
https://github.com/apache/commons-lang/commit/d9a2c69a9d1db6072e1d7b7ea4fcbd5c15d20b5d,src.main.java.org.apache.commons.lang3.time.DateUtils,837,78,850,13,0,0,80,2,0,0,847,10,0,3,80,2,0,0,850,13,0,0,80,2,0,0
https://github.com/apache/commons-lang/commit/d9a2c69a9d1db6072e1d7b7ea4fcbd5c15d20b5d,src.test.java.org.apache.commons.lang3.time.DateUtilsTest,1215,97,1271,56,0,0,104,7,0,0,1246,31,1,25,101,4,0,3,1249,34,1,22,101,4,0,3
https://github.com/apache/drill/commit/711992f22ae6d6dfc43bdb4c01bf8f921d175b38,exec.jdbc.src.main.java.org.apache.drill.jdbc.impl.DrillCursor,47,18,117,70,0,0,22,4,0,0,108,61,7,9,21,3,1,1,107,60,8,10,21,3,1,1
https://github.com/apache/drill/commit/711992f22ae6d6dfc43bdb4c01bf8f921d175b38,exec.jdbc.src.main.java.org.apache.drill.jdbc.impl.DrillResultSetImpl,214,43,237,23,0,0,45,2,0,0,235,21,0,2,45,2,0,0,237,23,0,0,45,2,0,0
https://github.com/apache/giraph/commit/add1d4f07c925b8a9044cb3aa5bb4abdeaf49fc7,giraph-core.src.main.java.org.apache.giraph.writable.kryo.HadoopKryo,155,24,234,79,0,0,29,5,0,0,226,71,9,8,29,5,0,0,234,79,0,0,29,5,0,0
https://github.com/apache/giraph/commit/add1d4f07c925b8a9044cb3aa5bb4abdeaf49fc7,giraph-core.src.test.java.org.apache.giraph.writable.kryo.KryoWritableTest,161,29,164,3,0,0,30,1,0,0,164,3,0,0,30,1,0,0,164,3,0,0,30,1,0,0
https://github.com/apache/hive/commit/240097b78b70172e1cf9bc37876a566ddfb9e115,ql.src.java.org.apache.hadoop.hive.ql.io.orc.RecordReaderFactory,198,7,217,19,0,0,10,3,0,0,212,14,0,5,9,2,0,1,215,17,0,2,9,2,0,1
https://github.com/apache/hive/commit/240097b78b70172e1cf9bc37876a566ddfb9e115,ql.src.java.org.apache.hadoop.hive.ql.io.orc.OrcRecordUpdater,451,96,457,6,0,0,98,2,0,0,452,1,0,5,97,1,0,1,455,4,0,2,97,1,0,1
